"publication_title"	"print_identifier"	"online_identifier"	"date_first_issue_online"	"num_first_vol_online"	"num_first_issue_online"	"date_last_issue_online"	"num_last_vol_online"	"num_last_issue_online"	"title_url"	"first_author"	"title_id"	"embargo_info"	"coverage_depth"	"notes"	"publisher_name"	"publication_type"	"date_monograph_published_print"	"date_monograph_published_online"	"monograph_volume"	"monograph_edition"	"first_editor"	"parent_publication_title_id"	"preceding_publication_title_id"	"access_type"	"OCLC_Control_Number"
"Polarized Beam Dynamics and Instrumentation in Particle Accelerators : USPAS Summer 2021 Spin Class Lectures"	"9783031167157; 9783031167157; 9783031167140"	"10.1007/978-3-031-16715-7"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/62369/1/978-3-031-16715-7.pdf"	""	"20.500.12657/62369"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2023-04-13T14:02:59Z"	""	""	"Méot, François"	""	""	"F"	""
"Interaction Modeling in Mechanized Tunneling"	"9783031240669; 9783031240669; 9783031240652"	"10.1007/978-3-031-24066-9"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/62395/1/978-3-031-24066-9.pdf"	""	"20.500.12657/62395"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2023-04-13T14:03:54Z"	""	""	"Meschke, Günther"	""	""	"F"	""
"Resilience and Food Security in a Food Systems Context"	"9783031235351; 9783031235351; 9783031235344"	"10.1007/978-3-031-23535-1"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/62394/1/978-3-031-23535-1.pdf"	""	"20.500.12657/62394"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2023-04-13T14:03:48Z"	""	""	"Béné, Christophe"	""	""	"F"	""
"Hybrid Intelligence : Proceedings of the 4th International Conference on Computational Design and Robotic Fabrication (CDRF 2022)"	"9789811986376; 9789811986376; 9789811986369"	"10.1007/978-981-19-8637-6"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/62444/1/978-981-19-8637-6.pdf"	""	"20.500.12657/62444"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2023-04-13T14:05:27Z"	""	""	"Yuan, Philip F."	""	""	"F"	""
"Building an Inclusive, Green and Low-Carbon Economy : CCICED Annual Policy Report 2022"	"9789811998614; 9789811998614; 9789811998607"	"10.1007/978-981-19-9861-4"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/63609/1/978-981-19-9861-4.pdf"	""	"20.500.12657/63609"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by-nc-nd/4.0/"	"Springer Nature"	"monograph"	"2023"	"2023-06-20T10:30:56Z"	""	""	""	""	""	"F"	""
"Agricultural Development in Asia and Africa : Essays in Honor of Keijiro Otsuka"	"9789811955426; 9789811955426"	"10.1007/978-981-19-5542-6"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/60189/1/978-981-19-5542-6.pdf"	""	"20.500.12657/60189"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2022-12-13T12:40:46Z"	""	""	"Estudillo, Jonna P."	""	""	"F"	""
"Lithofacies Paleogeography and Geological Survey of Shale Gas"	"9789811988615; 9789811988615; 9789811988608"	"10.1007/978-981-19-8861-5"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/62446/1/978-981-19-8861-5.pdf"	"Mou, Chuanlong"	"20.500.12657/62446"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by-nc-nd/4.0/"	"Springer Nature"	"monograph"	"2023"	"2023-04-13T14:05:31Z"	""	""	""	""	""	"F"	""
"Proceedings of the XV Ibero-American Congress of Mechanical Engineering : CIBIM 22 / CIBEM 22"	"9783031385636; 9783031385636; 9783031385629"	"10.1007/978-3-031-38563-6"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/75416/1/978-3-031-38563-6.pdf"	""	"20.500.12657/75416"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2023-08-14T15:56:36Z"	""	""	"Vizán Idoipe, Antonio"	""	""	"F"	""
"Sustainable Development in Creative Industries: Embracing Digital Culture for Humanities : PROCEEDINGS OF THE 9TH BANDUNG CREATIVE MOVEMENT INTERNATIONAL CONFERENCE ON CREATIVE INDUSTRIES (BCM 2022), BANDUNG, INDONESIA, 1 SEPTEMBER 2022"	"9781000924008; 9781000924008; 9781032445038; 9781032445045; 9781003372486"	"10.1201/9781003372486"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/76040/1/9781000924008.pdf"	""	"20.500.12657/76040"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by-nc-nd/4.0"	"Taylor & Francis"	"monograph"	"2023"	"2023-08-31T10:28:15Z"	""	""	"Sintowoko, Dyah Ayu Wiwid"	""	""	"F"	""
"The Energy Sector and Energy Geopolitics in the MENA Region at a Crossroad : Towards a Great Transformation?"	"9783031307058; 9783031307058; 9783031307041"	"10.1007/978-3-031-30705-8"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/75375/1/978-3-031-30705-8.pdf"	"Hafner, Manfred"	"20.500.12657/75375"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2023-08-14T15:54:40Z"	""	""	""	""	""	"F"	""
"Urbanizing the Regional Sector to Strengthen Economy and Business to Recover from Recession : Proceedings of the 5th International Research Conference on Economics and Business (IRCEB 2021), Malang, Indonesia, 10–11 November 2021"	"9781000830545; 9781000830545; 9781003303336; 9781032300719; 9781032300702"	"10.1201/9781003303336"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/76032/1/9781000830545.pdf"	""	"20.500.12657/76032"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by-nc-nd/4.0"	"Taylor & Francis"	"monograph"	"2023"	"2023-08-31T10:27:44Z"	""	""	"Herdiani, Aulia"	""	""	"F"	""
"Sustainable Future: Trends, Strategies and Development : Proceedings of the 3rd Conference on Managing Digital Industry, Technology and Entrepreneurship, (CoMDITE 2022), Bandung, Indonesia, 24 May 2022"	"9781000882605; 9781000882605; 9781003335832; 9781032372037; 9781032372013"	"10.1201/9781003335832"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/76036/1/9781000882605.pdf"	""	"20.500.12657/76036"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by-nc/4.0"	"Taylor & Francis"	"monograph"	"2023"	"2023-08-31T10:28:00Z"	""	""	"Noviaristanti, Siska"	""	""	"F"	""
"Human Factors in Privacy Research"	"9783031286438; 9783031286438; 9783031286421"	"10.1007/978-3-031-28643-8"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/76226/1/978-3-031-28643-8.pdf"	""	"20.500.12657/76226"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2023-09-13T19:45:49Z"	""	""	"Gerber, Nina"	""	""	"F"	""
"Manufacturing Driving Circular Economy : Proceedings of the 18th Global Conference on Sustainable Manufacturing, October 5-7, 2022, Berlin"	"9783031288395; 9783031288395; 9783031288388"	"10.1007/978-3-031-28839-5"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/63005/1/978-3-031-28839-5.pdf"	""	"20.500.12657/63005"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2023-05-16T15:06:47Z"	""	""	"Kohl, Holger"	""	""	"F"	""
"Mastering Endo-Laparoscopic and Thoracoscopic Surgery : ELSA Manual"	"9789811937552; 9789811937552"	"10.1007/978-981-19-3755-2"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/60186/1/978-981-19-3755-2.pdf"	""	"20.500.12657/60186"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2022-12-13T12:40:13Z"	""	""	"Lomanto, Davide"	""	""	"F"	""
"Over honderd ziekten"	"9789493296022; 9789493296022"	"10.54195/BCDU3054"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/63095/1/9789493296022.pdf"	"Jacob Ruiter, Dirk"	"20.500.12657/63095"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by-nc-nd/4.0"	"Radboud University Press"	"monograph"	"2023"	"2023-05-23T15:45:38Z"	""	""	""	""	""	"F"	""
"The European Blood and Marrow Transplantation Textbook for Nurses : Under the Auspices of EBMT"	"9783031233944; 9783031233944; 9783031233937"	"10.1007/978-3-031-23394-4"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/62976/1/978-3-031-23394-4.pdf"	""	"20.500.12657/62976"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2023-05-16T15:06:00Z"	""	""	"Kenyon, Michelle"	""	""	"F"	""
"E-attachment and Online Communication : The Changing Context of the Clinical Diagnosis and Psychological Treatment"	"9781003221043; 9781032116860; 9781032116877; 9781000774917"	"10.4324/9781003221043"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/57881/1/9781000774917.pdf"	"Sitnik-Warchulska, Katarzyna"	"20.500.12657/57881"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"Taylor & Francis"	"monograph"	"2023"	"2022-08-17T07:03:25Z"	""	""	""	""	""	"F"	""
"COVID-19, Inequality and Older People : Everyday Life during the Pandemic"	"9781447367468; 9781447367451; 9781447367444"	"10.47674/9781447367468"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/62937/1/9781447367468.pdf; https://library.oapen.org/bitstream/20.500.12657/62937/2/9781447367451_EPUB.epub"	"Lewis, Camilla"	"20.500.12657/62937"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/; https://creativecommons.org/licenses/by-nc-nd/4.0/"	"Policy Press"	"monograph"	"2023"	"2023-05-09T11:51:46Z"	""	""	""	""	""	"F"	""
"Educational Data Analytics for Teachers and School Leaders"	"9783031152665; 9783031152665"	"10.1007/978-3-031-15266-5"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/59313/1/978-3-031-15266-5.pdf"	"Mougiakou, Sofia"	"20.500.12657/59313"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2022-11-18T14:19:01Z"	""	""	""	""	""	"F"	""
"Strategic Opportunism: What Works in Africa : Twelve Fundamentals for Conservation Success"	"9783031248801; 9783031248801"	"10.1007/978-3-031-24880-1"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/61885/1/978-3-031-24880-1.pdf"	"Huntley, Brian John"	"20.500.12657/61885"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2023-03-17T15:21:09Z"	""	""	""	""	""	"F"	""
"5th Symposium on Terrestrial Gravimetry: Static and Mobile Measurements (TG-SMM 2019) : Proceedings of the Symposium in Saint Petersburg, Russia, October 1 – 4, 2019"	"9783031259029; 9783031259029; 9783031259012"	"10.1007/978-3-031-25902-9"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/63561/1/978-3-031-25902-9.pdf"	""	"20.500.12657/63561"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2023-06-20T10:26:13Z"	"153"	""	"Freymueller, Jeffrey T."	""	""	"F"	""
"Modern Cryptography Volume 2 : A Classical Introduction to Informational and Mathematical Principle"	"9789811976445; 9789811976445"	"10.1007/978-981-19-7644-5"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/60195/1/978-981-19-7644-5.pdf"	"Zheng, Zhiyong"	"20.500.12657/60195"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2022-12-13T12:41:03Z"	""	""	""	""	""	"F"	""
"Who Counts? : Ghanaian Academic Publishing and Global Science"	"9781928502647; 9781928502647"	"10.47622/9781928502647"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/64090/1/9781928502647.pdf"	"Mills, David"	"20.500.12657/64090"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"African Minds"	"monograph"	"2023"	"2023-07-24T15:32:47Z"	""	""	""	""	""	"F"	""
"Quantum Tunneling of Josephson Vortices in High-Impedance Long Junctions"	"9783731513032; 9783731513032"	"10.5445/KSP/1000158887"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/76436/1/9783731513032.pdf"	"Micha Wildermuth, Matthias"	"20.500.12657/76436"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by-sa/4.0"	"KIT Scientific Publishing"	"monograph"	"2023"	"2023-09-26T15:20:25Z"	"3"	""	""	""	""	"F"	""
"Susan Isaacs : A Life Freeing the Minds of Children"	"9781800647176; 9781800647152; 9781800647169; 9781800647213; 9781800647206; 9781800647183; 9781800647190"	"10.11647/OBP.0297"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/61671/1/9781800647176.pdf"	"Graham, Philip"	"20.500.12657/61671"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc/4.0/"	"Open Book Publishers"	"monograph"	"2023"	"2023-03-09T10:52:45Z"	""	""	""	""	""	"F"	""
"Fourth Revolution and the Bottom Four Billion : Making Technologies Work for the Poor"	"9780472903214; 9780472075898; 9780472055890"	"10.3998/mpub.12205632"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/62887/1/9780472903214.pdf"	"Kshetri, Nir"	"20.500.12657/62887"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"University of Michigan Press"	"monograph"	"2023"	"2023-05-02T11:31:20Z"	""	""	""	""	""	"F"	""
"Ageing with Smartphones in Urban China : From the cultural to the digital revolution in Shanghai"	"9781800084100; 9781800084124; 9781800084117; 9781800084131"	"10.14324/ 111.978180 0084 100"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/76022/1/9781800084100.pdf"	"Wang, Xinyuan"	"20.500.12657/76022"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"UCL Press"	"monograph"	"2023"	"2023-08-31T08:52:49Z"	""	""	""	""	""	"F"	""
"Harvesting : The Results and Impact of Research based on Historical Longitudinal Databases"	"9789493296183"	"10.54195/HYLR8777"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/76125/1/harvesting.pdf"	""	"20.500.12657/76125"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"Radboud University Press"	"monograph"	"2023"	"2023-09-04T12:15:32Z"	""	""	"Edvinsson, Sören"	""	""	"F"	""
"Practical Clinical Andrology"	"9783031117015; 9783031117015"	"10.1007/978-3-031-11701-5"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/59312/1/978-3-031-11701-5.pdf"	""	"20.500.12657/59312"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2022-11-18T14:18:59Z"	""	""	"Bettocchi, Carlo"	""	""	"F"	""
"Reshaping Food Systems to improve Nutrition and Health in the Eastern Mediterranean Region"	"9781800648654; 9781800648630; 9781800648647; 9781800648692; 9781800648685; 9781800648661; 9781800648678"	"10.11647/OBP.0322"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/60552/1/9781800648654.pdf"	"Al Jawaldeh , Ayoub"	"20.500.12657/60552"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc/4.0/"	"Open Book Publishers"	"monograph"	"2023"	"2023-01-09T16:28:43Z"	""	""	""	""	""	"F"	""
"Capitalizing a Cure : How Finance Controls the Price and Value of Medicines"	"9780520388727; 9780520388710"	"10.1525/luminos.141"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/60995/1/capitalizing-a-cure.pdf"	"Roy, Victor"	"20.500.12657/60995"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"University of California Press"	"monograph"	"2023"	"2023-01-30T09:28:22Z"	""	""	""	""	""	"F"	""
"Migrant Academics’ Narratives of Precarity and Resilience in Europe"	"9781800649255; 9781800649231; 9781800649248; 9781800649293; 9781800649286; 9781800649262; 9781800649279"	"10.11647/OBP.0331"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/63483/1/9781800649255.pdf"	""	"20.500.12657/63483"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc/4.0/"	"Open Book Publishers"	"monograph"	"2023"	"2023-06-19T14:32:42Z"	""	""	"Burlyuk, Olga"	""	""	"F"	""
"Disparate Remedies : Making Medicines in Modern India"	"9780228017899; 9780228017523; 9780228017530; 9780228017905; 9780228018605"	""	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/63862/1/Bookshelf_NBK592778.pdf"	"Bhattacharya, Nandini"	"20.500.12657/63862"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"McGill-Queen’s University Press (mqup)"	"monograph"	"2023"	"2023-07-11T11:47:08Z"	"7"	""	""	""	""	"F"	""
"Explanatory Models, Unit Standards, and Personalized Learning in Educational Measurement : Selected Papers by A. Jackson Stenner"	"9789811937477; 9789811937477"	"10.1007/978-981-19-3747-7"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/59392/1/978-981-19-3747-7.pdf"	""	"20.500.12657/59392"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"Springer Nature"	"monograph"	"2023"	"2022-11-18T14:21:17Z"	""	""	"Fisher Jr., William P."	""	""	"F"	""
"Seed Science and Technology : Biology, Production, Quality"	"9789811958885; 9789811958885"	"10.1007/978-981-19-5888-5"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/61883/1/978-981-19-5888-5.pdf"	""	"20.500.12657/61883"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2023-03-17T15:21:06Z"	""	""	"Dadlani, Malavika"	""	""	"F"	""
"A Practical Guide to Atmospheric Simulation Chambers"	"9783031222771; 9783031222771; 9783031222764"	"10.1007/978-3-031-22277-1"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/62970/1/978-3-031-22277-1.pdf"	""	"20.500.12657/62970"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2023-05-16T15:05:50Z"	""	""	"Doussin, Jean-François"	""	""	"F"	""
"A Mist Connection : An Environmental History of the Laki Eruption of 1783 and Its Legacy"	"9783110731927; 9783110731927; 9783110737172; 9783110732023"	"10.1515/9783110731927"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/63753/1/9783110731927.pdf"	"Kleemann, Katrin"	"20.500.12657/63753"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by/4.0/"	"De Gruyter"	"monograph"	"2023"	"2023-07-04T15:54:59Z"	""	""	""	""	""	"F"	""
"Advancing the Science of Cancer in Latinos : Building Collaboration for Action"	"9783031144363; 9783031144363"	"10.1007/978-3-031-14436-3"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/60165/1/978-3-031-14436-3.pdf"	""	"20.500.12657/60165"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2022-12-13T12:36:58Z"	""	""	"Ramirez, Amelie G."	""	""	"F"	""
"Hyperparameter Tuning for Machine and Deep Learning with R : A Practical Guide"	"9789811951701; 9789811951701"	"10.1007/978-981-19-5170-1"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/60840/1/978-981-19-5170-1.pdf"	""	"20.500.12657/60840"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2023-01-20T16:54:39Z"	""	""	"Bartz, Eva"	""	""	"F"	""
"Why Agriculture Productivity Falls : The Political Economy of Agrarian Transition"	"9781612498355; 9781612498324; 9781612498355; 9781612498331"	""	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/63278/1/external_content.pdf"	"Titumir, Rashed"	"20.500.12657/63278"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"Purdue University Press"	"monograph"	"2023"	"2023-06-07T05:35:05Z"	""	""	""	""	""	"F"	""
"The Fundamentals of People Analytics : With Applications in R"	"9783031286742; 9783031286742; 9783031286735"	"10.1007/978-3-031-28674-2"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/63962/1/978-3-031-28674-2.pdf"	"Starbuck, Craig"	"20.500.12657/63962"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2023-07-14T15:43:28Z"	""	""	""	""	""	"F"	""
"Proceedings of the Second International Forum on Financial Mathematics and Financial Technology"	"9789819923663; 9789819923663; 9789819923656"	"10.1007/978-981-99-2366-3"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/75432/1/978-981-99-2366-3.pdf"	""	"20.500.12657/75432"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2023-08-14T15:57:22Z"	""	""	"Zheng, Zhiyong"	""	""	"F"	""
"Marine Plastics: Innovative Solutions to Tackling Waste"	"9783031310584; 9783031310584; 9783031310577"	"10.1007/978-3-031-31058-4"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/75379/1/978-3-031-31058-4.pdf"	""	"20.500.12657/75379"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2023-08-14T15:54:50Z"	""	""	"Grimstad, Siv Marina Flø"	""	""	"F"	""
"A culture of curiosity : Science in the eighteenth-century home"	"9781526153036"	"10.7765/9781526153050"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/75783/1/external_content.pdf"	"Hannan, Leonie"	"20.500.12657/75783"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"Manchester University Press"	"monograph"	"2023"	"2023-08-25T05:31:07Z"	""	""	""	""	""	"F"	""
"Ecosystem Restoration through Managing Socio-Ecological Production Landscapes and Seascapes (SEPLS)"	"9789819912926; 9789819912926; 9789819912919"	"10.1007/978-981-99-1292-6"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/76270/1/978-981-99-1292-6.pdf"	""	"20.500.12657/76270"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by-nc-sa/3.0/"	"Springer Nature"	"monograph"	"2023"	"2023-09-13T19:48:03Z"	""	""	"Nishi, Maiko"	""	""	"F"	""
"Robots in Care and Everyday Life : Future, Ethics, Social Acceptance"	"9783031114472; 9783031114472"	"10.1007/978-3-031-11447-2"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/59370/1/978-3-031-11447-2.pdf"	""	"20.500.12657/59370"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2022-11-18T14:20:31Z"	""	""	"Engel, Uwe"	""	""	"F"	""
"Health as a Social System : Luhmann's Theory Applied to Health Systems. An Introduction"	"9783839466933; 9783839466933; 9783837666939"	"10.14361/9783839466933"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/60976/1/9783839466933.pdf"	"Costa, João"	"20.500.12657/60976"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-sa/4.0/"	"transcript Verlag"	"monograph"	"2023"	"2023-01-27T15:08:37Z"	"4"	""	""	""	""	"F"	""
"The Slightest Attachment : When Psychiatric Spaces Enact Affinities"	"9783839465561; 9783839465561; 9783837665567"	"10.14361/9783839465561"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/61437/1/9783839465561.pdf"	"d'Hoop, Ariane"	"20.500.12657/61437"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by/4.0/"	"transcript Verlag"	"monograph"	"2023"	"2023-02-24T15:50:45Z"	"27"	""	""	""	""	"F"	""
"The Moral Implications of Human and Animal Vulnerability"	"9783031250781; 9783031250781; 9783031250774"	"10.1007/978-3-031-25078-1"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/62955/1/978-3-031-25078-1.pdf"	"Martin, Angela K."	"20.500.12657/62955"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2023-05-16T15:05:15Z"	""	""	""	""	""	"F"	""
"Managing Infodemics in the 21st Century : Addressing New Public Health Challenges in the Information Ecosystem"	"9783031277894; 9783031277894; 9783031277887"	"10.1007/978-3-031-27789-4"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/63001/1/978-3-031-27789-4.pdf"	""	"20.500.12657/63001"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by-nc/3.0/igo/"	"Springer Nature"	"monograph"	"2023"	"2023-05-16T15:06:38Z"	""	""	"Purnat, Tina D."	""	""	"F"	""
"Pellagra and Pellagrous Insanity During the Long Nineteenth Century"	"9783031224966; 9783031224966; 9783031224959"	"10.1007/978-3-031-22496-6"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/62971/1/978-3-031-22496-6.pdf"	"Gentilcore, David"	"20.500.12657/62971"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2023-05-16T15:05:54Z"	""	""	""	""	""	"F"	""
"Mental Health and Enhancement : Substance Use and Its Social Implications"	"9783031326189; 9783031326189; 9783031326172"	"10.1007/978-3-031-32618-9"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/75359/1/978-3-031-32618-9.pdf"	"Schleim, Stephan"	"20.500.12657/75359"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2023"	"2023-08-14T15:53:39Z"	""	""	""	""	""	"F"	""
"Women in the History of Science : A sourcebook"	"9781800084155; 9781800084179; 9781800084162; 9781800084186"	"10.14324/111.9781800084155"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/61614/1/9781800084155.pdf"	""	"20.500.12657/61614"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc/4.0/"	"UCL Press"	"monograph"	"2023"	"2023-03-06T11:18:55Z"	""	""	"Wills, Hannah"	""	""	"F"	""
"When a Human Gives Birth to a Raven : Rabbis and the Reproduction of Species"	"9780520391208; 9780520391192"	"10.1525/luminos.158"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/63454/1/when-a-human-gives-birth-to-a-raven.pdf"	"Neis, Rafael Rachel"	"20.500.12657/63454"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"University of California Press"	"monograph"	"2023"	"2023-06-19T09:31:09Z"	""	""	""	""	""	"F"	""
