"publication_title"	"print_identifier"	"online_identifier"	"date_first_issue_online"	"num_first_vol_online"	"num_first_issue_online"	"date_last_issue_online"	"num_last_vol_online"	"num_last_issue_online"	"title_url"	"first_author"	"title_id"	"embargo_info"	"coverage_depth"	"notes"	"publisher_name"	"publication_type"	"date_monograph_published_print"	"date_monograph_published_online"	"monograph_volume"	"monograph_edition"	"first_editor"	"parent_publication_title_id"	"preceding_publication_title_id"	"access_type"	"OCLC_Control_Number"
"Sweet Spots : Writing the Connective Tissue of Relation"	"9781685710118; 9781685710101"	"10.53288/0340.1.00"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/52173/1/0340.1.00.pdf"	"Sempert, Mattie-Martha"	"20.500.12657/52173"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-sa/4.0/"	"punctum books"	"monograph"	"2021"	"2021-12-22T10:11:44Z"	""	""	""	""	""	"F"	""
"Kirchenbild und Kircheneinheit : Der dominikanische „Tractatus contra Graecos“ (1252) in seinem theologischen und historischen Kontext"	"978-3-11-069766-7"	""	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/51302/1/PUB_774_Riedl_Kirchenbild_und_Kircheneinheit_.pdf"	"Riedl, Andrea"	"20.500.12657/51302"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	""	"monograph"	"2020-12"	"2021-11-05T04:05:57Z"	""	""	""	""	""	"F"	""
"Patan-Vãbāhā : History and Inventory of a Newar Buddhist Monastery"	"9783968221908"	"10.17885/heiup.1116"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/60545/1/heiUP_OAPEN_Documenta-Nepalica-5_book.pdf"	"Basukala, Bijay"	"20.500.12657/60545"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-sa/4.0/"	"Heidelberg University Publishing (heiUP)"	"monograph"	"2022"	"2023-01-09T15:14:57Z"	"5"	""	""	""	""	"F"	""
"Icelandic Folklore and the Cultural Memory of Religious Change"	"9781641893763; 9781641893756; 9781641894654"	"10.17302/BL-9781641893763"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/46602/1/9781641893763.pdf"	"Bryan, Eric Shane"	"20.500.12657/46602"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"Arc Humanities Press"	"monograph"	"2021"	"2021-02-09T09:28:06Z"	""	""	""	""	""	"F"	""
"Christian ethics and political economy : Markers for a developing South Africa"	"9781928523390; 9781928523390; 9781928523376; 9781928523383"	"10.4102/aosis.2020.BK220"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/48737/1/9781928523390.pdf"	"Vorster, J.M."	"20.500.12657/48737"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-sa/4.0/"	"AOSIS"	"monograph"	"2020"	"2021-05-18T15:52:41Z"	"3"	""	"Vorster, J.M."	""	""	"F"	""
"The human dilemma of displacement : Towards a practical theology and ecclesiology of home"	"9781928523338; 9781928523314; 9781928523321"	"10.4102/aosis.2020.BK198"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/48735/1/9781928523338.pdf"	"Brunsdon, Alfred"	"20.500.12657/48735"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-sa/4.0/"	"AOSIS"	"monograph"	"2020"	"2021-05-18T15:52:08Z"	""	""	"Brunsdon, Alfred"	""	""	"F"	""
"A Shrine to Moses: A reappraisal of the Mount Nebo Monastic Complex between Byzantium and Islam"	"978-3-7001-8648-9"	""	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/51286/1/PUB_807-Bianchi_A_Shrine_to_Moses.pdf"	"Bianchi, Davide"	"20.500.12657/51286"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Verlag der Österreichischen Akademie der Wissenschaften"	"monograph"	"2021-04"	"2021-11-05T04:04:17Z"	""	""	""	""	""	"F"	""
"Wonder, Horror, Mystery : Letters on Cinema and Religion in Malick, Von Trier, and Kieślowski"	"9781685710095; 9781685710095; 9781685710088"	"10.53288/0359.1.00"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/52163/8/0359.1.00.pdf"	"Meis, Morgan"	"20.500.12657/52163"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-sa/4.0/"	"punctum books"	"monograph"	"2021"	"2021-12-21T10:10:44Z"	""	""	""	""	""	"F"	""
"Reinventing Christian Doctrine : Retrieving the Law-Gospel Distinction"	"9780567704320; 9780567704337; 9780567704306"	"10.5040/9780567704344"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/60595/1/9780567704320.pdf; https://library.oapen.org/bitstream/20.500.12657/60595/2/9780567704337.epub"	"Wisse, Maarten"	"20.500.12657/60595"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/; https://creativecommons.org/licenses/by-nc-nd/4.0/"	"Bloomsbury Academic"	"monograph"	"2022"	"2023-01-10T15:19:23Z"	""	""	""	""	""	"F"	""
"Translation and State : The Mahābhārata at the Mughal Court"	"9783110501520; 9783110501520; 9783110501216; 9783110498370"	"10.1515/9783110501520"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/61015/1/9783110501520.pdf"	""	"20.500.12657/61015"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"De Gruyter"	"monograph"	"2022"	"2023-01-30T17:06:15Z"	"1"	""	"Willis, Michael"	""	""	"F"	""
"Obedience and Servant Leadership : Apollis, Appies, Buti, Buys"	"9781928424772; 9781928424772; 9781928424765"	"10.18820/9781928424772"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/59093/1/9781928424772.pdf"	""	"20.500.12657/59093"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc/4.0/"	"UJ Press"	"monograph"	"2020"	"2022-10-25T10:32:12Z"	""	""	"Baron, Eugene"	""	""	"F"	""
"Paul and Diversity : A New Perspective on Σάρξ and Resilience in Galatians"	"9781000930023; 9781003389828; 9781032465692; 9781032485980"	"10.4324/9781003389828"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/63998/1/9781000930023.pdf"	"Joelsson, Linda"	"20.500.12657/63998"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"Taylor & Francis"	"monograph"	"2024"	"2023-07-19T09:14:00Z"	""	""	""	""	""	"F"	""
"Jews and Protestants From the Reformation to the Present"	"9783110664713"	"10.1515/9783110664713"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/46638/1/9783110664713.pdf"	""	"20.500.12657/46638"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by/4.0"	"De Gruyter"	"monograph"	"2020"	"2021-02-11T17:42:45Z"	""	""	"Aue-Ben David, Irene"	""	""	"F"	""
"The Walking Dead at Saqqara : Strategies of Social and Religious Interaction in Practice"	"9783110706833; 9783110706833; 9783110667929; 9783110706932"	"10.1515/9783110706833"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/57216/1/9783110706833.pdf"	"Weiss, Lara"	"20.500.12657/57216"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"De Gruyter"	"monograph"	"2022"	"2022-07-06T14:26:22Z"	"78"	""	""	""	""	"F"	""
"‘Abdurra’uf Fitrat in Istanbul : Quest for Freedom"	"9783110774856; 9783110774856; 9783110771503; 9783110774894"	"10.1515/9783110774856"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/63502/1/9783110774856.pdf"	"Abdirashidov, Zaynabidin"	"20.500.12657/63502"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0"	"De Gruyter"	"monograph"	"2023"	"2023-06-20T06:30:16Z"	"22"	""	""	""	""	"F"	""
"Cultures in Conflict : Religion, History and Gender in Northern Europe c. 1800–2000"	"9783631847312; 9783631847312; 9783631847329; 9783631847336; 9783631829868"	"10.3726/b18041"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/49744/1/9783631847312.pdf"	""	"20.500.12657/49744"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by/4.0"	"Peter Lang International Academic Publishers"	"monograph"	"2021"	"2021-07-05T08:59:52Z"	""	""	"Maurits, Alexander"	""	""	"F"	""
"Il De modo audiendi confessiones di Heinrich Lur e la penitenza sacramentale nel basso medioevo"	"9788835134299; 9788835134299"	""	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/54285/1/9788835134299.pdf"	"Colombo, Lorenzo"	"20.500.12657/54285"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"FrancoAngeli"	"monograph"	"2022"	"2022-05-04T14:16:19Z"	""	""	""	""	""	"F"	""
"Judah Halevi’s Fideistic Scepticism in the Kuzari"	"9783110664744"	"10.1515/9783110664744"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/46633/1/9783110664744.pdf"	"Krinis, Ehud"	"20.500.12657/46633"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0"	"De Gruyter"	"monograph"	"2020"	"2021-02-11T17:41:36Z"	"11"	""	""	""	""	"F"	""
"Street Football, Gender and Muslim Youth in the Netherlands : Girls Who Kick Back"	"9781350205062; 9781350205062; 9781350205055"	""	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/58873/1/9781350205055.pdf"	"Bogert, Kathrine van den"	"20.500.12657/58873"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"Bloomsbury Academic"	"monograph"	"2022"	"2022-10-14T14:55:20Z"	""	""	""	""	""	"F"	""
"Rechte des Körpers : Juristische, philosophische und theologische Perspektiven"	"9783110784985; 9783110784985; 9783110784664; 9783110785067"	"10.1515/9783110784985"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/61131/1/9783110784985.pdf"	""	"20.500.12657/61131"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"De Gruyter"	"monograph"	"2022"	"2023-01-30T17:08:54Z"	""	""	"Priesemuth, Florian"	""	""	"F"	""
"Divine Action, Determinism and the Laws of Nature"	"9780367139001; 9780429029110"	"10.4324/9780429029110"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/23635/1/9780367139001_text.pdf"	"Koperski, Jeffrey"	"20.500.12657/23635"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by-nc-nd/4.0/"	"Taylor & Francis"	"monograph"	"2020"	"2020-04-01T09:24:00Z"	""	""	""	""	""	"F"	"1135845201"
"Tracing the Jerusalem Code : Volume 2: The Chosen People Christian Cultures in Early Modern Scandinavia (1536–ca. 1750)"	"9783110639452; 9783110639452; 9783110634877; 9783110636543"	"10.1515/9783110639452"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/50209/1/9783110639452.pdf"	""	"20.500.12657/50209"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"De Gruyter"	"monograph"	"2021"	"2021-07-26T12:27:11Z"	""	""	"Oftestad, Eivor Andersen"	""	""	"F"	""
"Islam and Evolution : Al-Ghazālī and the Modern Evolutionary Paradigm"	"9780429345753; 9780367364137; 9781032026572"	"10.4324/9780429345753"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/48443/1/9780367364137_text.pdf"	"Malik, Shoaib Ahmad"	"20.500.12657/48443"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"Taylor & Francis"	"monograph"	"2021"	"2021-04-28T09:19:48Z"	""	""	""	""	""	"F"	""
"The Sacramentality of the World and the Mystery of Freedom : Hans Urs von Balthasar, Reader of Origen"	"9783402137420; 9783402137413; 9783402137499"	"10.17438/978-3-402-13749-9"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/52997/1/978-3-402-13749-9.pdf"	"Zocchi, Elisa"	"20.500.12657/52997"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"Aschendorff Verlag"	"monograph"	"2021"	"2022-02-18T15:21:25Z"	"16"	""	""	""	""	"F"	""
"Der gerettete Retter: Exodus 1–2 in patristischer und rabbinischer Interpretation"	"978-3-666-55290-8"	""	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/51292/1/PUB_724-G_Siquans.pdf"	"Siquans, Agnethe"	"20.500.12657/51292"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	""	"monograph"	"2021-04"	"2021-11-05T04:05:08Z"	""	""	""	""	""	"F"	""
"Musikk og religion : Tekster om musikk i religion og religion i musikk"	"9788202738679; 9788202790271; 9788202792381; 9788202792398; 9788202792404"	"10.23865/noasp.177"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/60657/1/Musikk_og_religion.pdf"	"Socanski Celik, Kristina"	"20.500.12657/60657"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by/4.0/"	"Cappelen Damm Akademisk/NOASP (Nordic Open Access Scholarly Publishing)"	"monograph"	"2022"	"2023-01-13T11:18:01Z"	""	""	"Holm, Henrik"	""	""	"F"	""
"The Historical Depth of the Tiberian Reading Tradition of Biblical Hebrew"	"9781800649828; 9781800649804; 9781800649811"	"10.11647/OBP.0310"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/61184/1/9781800649828.pdf"	"Hornkohl, Aaron D."	"20.500.12657/61184"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc/4.0/"	"Open Book Publishers"	"monograph"	"2023"	"2023-02-07T09:26:52Z"	"17"	""	""	""	""	"F"	""
"Essays in Anarchism and Religion : Volume III"	"9789176351093; 9789176351086; 9789176351109; 9789176351116"	"10.16993/bbb"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/40017/1/essays-in-anarchism-and-religion-volume-3.pdf"	""	"20.500.12657/40017"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by/4.0/"	"Stockholm University Press"	"monograph"	"2020"	"2020-07-20T11:38:16Z"	"7"	""	"Christoyannopoulos, Alexandre"	""	""	"F"	""
"Grenzgänge und Grenzziehungen : Transdisziplinäre Ansätze in der Lehrer*innenbildung"	"9783991060710"	"10.15203/99106-071-0"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/54233/1/10.15203-99106-071-0.pdf"	""	"20.500.12657/54233"	""	"full text"	"Publication licence: All rights reserved"	"innsbruck university press"	"monograph"	"2022"	"2022-04-29T10:11:57Z"	""	""	"Brocca, Nicola"	""	""	"F"	""
"Religious Fundamentalism in the Age of Pandemic"	"9783839454855; 9783839454855; 9783837654851"	"10.14361/9783839454855"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/48349/1/9783839454855.pdf"	""	"20.500.12657/48349"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"transcript Verlag"	"monograph"	"2021"	"2021-04-22T15:03:06Z"	"21"	""	"Käsehage, Nina"	""	""	"F"	""
"Powers, inequalities and vulnerabilities : Impact of globalisation on children, youth and families and on the mission of the church"	"9781928523482; 9781928523482; 9781928523468; 9781928523475"	"10.4102/aosis.2020.BK229"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/49405/1/9781928523482.pdf"	"Vorster, J.M."	"20.500.12657/49405"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-sa/4.0/"	"AOSIS"	"monograph"	"2020"	"2021-06-03T09:32:58Z"	"4"	""	"Vorster, J.M."	""	""	"F"	""
"Powers, inequalities and vulnerabilities : Impact of globalisation on children, youth and families and on the mission of the church"	"9781928523482; 9781928523468; 9781928523475"	"10.4102/aosis.2020.BK229"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/48740/1/9781928523482.pdf"	"Vorster, Jakobus"	"20.500.12657/48740"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-sa/4.0/"	"AOSIS"	"monograph"	"2020"	"2021-05-18T15:53:08Z"	"4"	""	"Vorster, J.M."	""	""	"F"	""
"De gamle stier : Historien om Menigheten Samfundet, Det Almindelige Samfund og andre sterkttroende"	"9788202719746; 9788202719753; 9788202720513; 9788202720520; 9788202720544"	"10.23865/noasp.131"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/49438/1/Gamle_stier_PDF.pdf"	"Iversen, Jonas Yassin"	"20.500.12657/49438"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"Cappelen Damm Akademisk/NOASP (Nordic Open Access Scholarly Publishing)"	"monograph"	"2021"	"2021-06-10T09:18:23Z"	"41"	""	""	""	""	"F"	""
"Aber die Zeit fürchtet die Pyramiden : Die Wissenschaften vom Alten Orient und die zeitliche Dimension von Kulturgeschichte"	"9783110760200; 9783110760200; 9783110760125; 9783110760231"	"10.1515/9783110760200"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/53714/1/9783110760200.pdf"	"Gertzen, Thomas L."	"20.500.12657/53714"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"De Gruyter"	"monograph"	"2022"	"2022-04-05T12:30:16Z"	"4"	""	""	""	""	"F"	""
"Møter og mangfold : Religion og kultur i historie, samtid og skole"	"9788202738617; 9788202753894; 9788202760342; 9788202760359; 9788202760366"	"10.23865/noasp.156"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/53768/1/M%c3%b8ter_mangfold_PDF.pdf"	""	"20.500.12657/53768"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"Cappelen Damm Akademisk/NOASP (Nordic Open Access Scholarly Publishing)"	"monograph"	"2022"	"2022-04-06T09:53:48Z"	"42"	""	"Valen Kleive, Hildegunn"	""	""	"F"	""
"Makt, motmakt og praksis : Bidrag til kritisk refleksjon innen diakoni og velferd"	"9788202669768; 9788202765309; 9788202771041; 9788202771140; 9788202771157"	"10.23865/noasp.167"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/58034/1/Makt_motmakt_og_praksis_PDF.pdf"	""	"20.500.12657/58034"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/4.0/"	"Cappelen Damm Akademisk/NOASP (Nordic Open Access Scholarly Publishing)"	"monograph"	"2022"	"2022-08-22T08:38:20Z"	""	""	"Lid, Inger Marie"	""	""	"F"	""
"Abrahamic Reflections on Randomness and Providence"	"9783030757977; 9783030757977"	"10.1007/978-3-030-75797-7"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/50945/1/978-3-030-75797-7.pdf"	""	"20.500.12657/50945"	""	"full text"	"Publication licence: http://creativecommons.org/licenses/by/4.0/"	"Springer Nature"	"monograph"	"2022"	"2021-10-13T13:52:47Z"	""	""	"Clark, Kelly James"	""	""	"F"	""
"Studies in the Masoretic Tradition of the Hebrew Bible"	"9781800649217; 9781800649194; 9781800649200"	"10.11647/OBP.0330"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/59185/1/9781800649217.pdf"	""	"20.500.12657/59185"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc/4.0/"	"Open Book Publishers"	"monograph"	"2022"	"2022-11-08T13:13:29Z"	"15"	""	"Crowther, Daniel J."	""	""	"F"	""
"Metaphors of Death and Resurrection in the Qur’an : An Intertextual Approach with Biblical and Rabbinic Literature"	"9781350244542; 9781350244542; 9781350244535"	"10.5040/9781350244559"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/58852/1/9781350244535.pdf"	"Galadari, Abdulla"	"20.500.12657/58852"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by-nc-nd/3.0/"	"Bloomsbury Academic"	"monograph"	"2021"	"2022-10-14T14:54:58Z"	""	""	""	""	""	"F"	""
"August Strindberg: The Occult Diary : Paris 1896 – Stockholm 1908"	"9789176351970; 9789176351963"	"10.16993/bcb"	""	""	""	""	""	""	"https://library.oapen.org/bitstream/20.500.12657/60288/1/the-occult-diary.pdf"	""	"20.500.12657/60288"	""	"full text"	"Publication licence: https://creativecommons.org/licenses/by/4.0/"	"Stockholm University Press"	"monograph"	"2022"	"2022-12-19T10:58:51Z"	"1"	""	"Stam, Per"	""	""	"F"	""
